Date,max_temp,min_temp,grass_temp,max_humid,min_humid,rainfall,sunshine,UV
2005/12/24,19.8,15.2,11.9,83,59,0,7.8,3
2005/12/25,20.8,16.6,14.2,81,50,0,3.2,2
2005/12/26,21.1,17.7,14.7,77,44,0,9.4,2
2005/12/27,19.5,16.7,15.1,83,67,TRACE,3.9,2
2005/12/28,17.5,16,15.3,98,75,1.6,0,0.8
2005/12/29,21.5,16,15,98,69,0.1,7.6,3
2005/12/30,19.5,15.9,15,100,82,7.8,0.5,1
2005/12/31,22.9,18,16.2,97,68,TRACE,7.2,2
2006/1/1,21.6,17.7,16.5,91,71,0,7.8,2
2006/1/2,21.3,17.1,14.9,88,64,0,9.4,2
2006/1/3,18.3,16.2,14.8,88,76,0,2.3,2
2006/1/4,20.1,17.2,15.7,89,77,TRACE,3.4,2
2006/1/5,19.6,13.3,16.3,94,69,0,1.2,1
2006/1/6,13.3,9.4,10.7,78,57,0,0,1
2006/1/7,12.7,8,8,64,54,0,7.4,2
2006/1/8,13.5,10.8,8.4,68,51,0,0,1
2006/1/9,14.8,10.8,10.1,74,46,0,0,1
2006/1/10,17,14.3,12.7,83,67,TRACE,3.2,2
2006/1/11,18.9,14.9,12.6,90,64,0,8.3,3
2006/1/12,21,17.4,14.8,90,73,0,7.2,3
2006/1/13,22.8,17,14.1,95,66,0,9.7,3
2006/1/14,19.7,17.5,15.4,93,78,0,9.2,3
2006/1/15,21.4,17.1,14.3,90,68,0,8,3
2006/1/16,22,18.3,15.9,94,71,0,7.4,3
2006/1/17,19.9,18.1,16.5,96,84,0.7,0.2,1
2006/1/18,19.6,17.7,16.8,97,89,0.8,0,1
2006/1/19,19.1,18.4,17.7,97,93,0.3,0,1
2006/1/20,18.7,14.1,17,98,87,1.3,0,0.3
2006/1/21,14.3,11.4,11.8,98,73,4.3,0,0.9
2006/1/22,13.4,11.7,12,86,72,TRACE,0,0.6
2006/1/23,14.9,10.5,10.5,80,62,0,0.6,2
2006/1/24,15.8,11.1,9.8,79,61,TRACE,0.2,2
2006/1/25,18.7,13.7,12.8,77,53,0,6.4,3
2006/1/26,17.6,12.8,10.8,82,52,0,3.9,2
2006/1/27,18.2,13.5,11.7,85,53,TRACE,4.2,3
2006/1/28,15.8,13.5,12.8,99,81,6.8,0,1
2006/1/29,19.9,15.2,14.4,99,82,2.1,7.3,3
2006/1/30,21.4,17.3,15.2,93,69,0,6.9,3
2006/1/31,23.6,18.3,16.1,89,67,0,8.9,3
2006/2/1,20.8,17.9,16.7,93,76,0,6.8,3
2006/2/2,19.4,16.4,14.8,86,66,0,9,3
2006/2/3,20.7,16.6,14.8,87,71,0,8.6,3
2006/2/4,16.6,14.7,14.1,89,77,TRACE,0,0.7
2006/2/5,17.4,14,13.2,79,69,0,6.9,3
2006/2/6,21.7,15.3,13.3,91,61,0,10,3
2006/2/7,22.3,16.8,14.7,85,58,0,10.1,3
2006/2/8,19.6,15.4,13.2,83,45,0,9.7,3
2006/2/9,17.1,14.5,13.5,83,66,0,7.1,3
2006/2/10,19.8,13.9,12,87,59,0,9.7,3
2006/2/11,21.3,15.6,13.3,88,65,0,9,2
2006/2/12,19.8,16.9,14.9,88,57,0,7.6,3
2006/2/13,18.7,15.8,13.6,77,62,0,0.2,2
2006/2/14,20.4,17.6,16.4,98,78,4.7,0,1
2006/2/15,24.4,18.5,16.4,98,78,4.7,0,1
2006/2/16,25.3,19.6,18,96,72,0,0,2
2006/2/17,20.2,15.8,16.6,90,76,TRACE,0.1,1
2006/2/18,15.8,13.1,13.7,90,81,TRACE,0,1
2006/2/19,18.5,12.3,12.2,93,74,0.5,2.4,3
2006/2/20,20.3,15.3,13.8,91,68,0,4.4,3
2006/2/21,23.2,16.8,14.7,90,61,0,8.5,4
2006/2/22,25,18.8,16.8,90,64,0,4.8,3
2006/2/23,20.6,17.2,17,90,75,TRACE,0,2
2006/2/24,17.8,16.8,16.1,90,83,TRACE,0.1,1
2006/2/25,19.8,16.1,15.2,88,75,0.3,0.3,2
2006/2/26,22.5,16.6,16.4,87,71,0.3,2,2
2006/2/27,16.6,14.1,13.8,96,84,11.9,0,0.8
2006/2/28,16.6,9.7,13.6,100,86,20,0.3,1
2006/3/1,12.9,9.1,9.1,90,57,0.1,6.1,3
2006/3/2,15.8,9.7,8.6,80,53,0,6.5,3
2006/3/3,18.6,12.3,10.2,89,55,0,10.8,4
2006/3/4,17.1,14.1,11.1,81,67,TRACE,0.2,1
2006/3/5,18.6,15.3,14,96,77,2.4,0.1,1
2006/3/6,20.7,17.8,16.3,97,87,1.8,0,1
2006/3/7,21,19.2,17.9,97,83,TRACE,3.4,3
2006/3/8,21.9,18.3,16.7,89,81,0,3.8,2
2006/3/9,24,18.7,16.7,96,71,0,4.4,2
2006/3/10,22.5,19.6,17.2,97,77,0,6.2,3
2006/3/11,23,19.9,17.7,94,82,0,3.8,3
2006/3/12,23.6,15.6,19.1,97,86,0.8,0.7,2
2006/3/13,15.5,9.1,12.8,100,75,5.1,0,0.9
2006/3/14,15,9,9.6,99,71,0.3,0.2,2
2006/3/15,18.3,14.2,12.7,86,74,TRACE,0.3,2
2006/3/16,23.4,17.6,16.3,91,69,TRACE,5.2,3
2006/3/17,20.8,19.3,18,97,82,TRACE,0.7,3
2006/3/18,26.2,19.6,18.3,97,78,0.3,6.3,4
2006/3/19,22.7,19.2,19.3,95,64,TRACE,4,2
2006/3/20,19.2,17.6,17,88,73,TRACE,1.9,3
2006/3/21,21.4,17.7,16.8,95,87,TRACE,0.6,2
2006/3/22,22.4,19.6,19,99,91,TRACE,0.7,1
2006/3/23,24.9,18.5,19.9,100,86,11.2,0,1
2006/3/24,18.6,16.7,16.8,98,90,15.7,0,0.5
2006/3/25,18.3,16.9,16.3,98,89,6.6,0.1,0.8
2006/3/26,19.9,17.8,16.9,99,89,3,0,0.9
2006/3/27,19,17.2,16.8,98,93,1.1,0,0.6
2006/3/28,22.8,16.9,15.8,90,60,0,10.4,3
2006/3/29,21.7,18.2,15.4,86,65,0,7.3,3
2006/3/30,22.5,19,17.6,92,72,TRACE,5.4,3
2006/3/31,24.3,20.5,19.2,94,77,TRACE,4.2,3
2006/4/1,26.8,20.8,19.5,95,73,TRACE,6.3,4
2006/4/2,25.2,22.1,20.6,97,78,0.1,0,2
2006/4/3,26.6,22.2,20.9,96,79,TRACE,6.1,4
2006/4/4,28.2,23.1,21.2,96,71,0,4.7,3
2006/4/5,28.2,24.6,22.5,91,73,0,3.7,4
2006/4/6,26.8,22.2,21.6,91,81,TRACE,5.9,5
2006/4/7,23.2,21.4,21,93,84,TRACE,0,1
2006/4/8,24.6,20.5,19.2,87,61,0,4,4
2006/4/9,25.7,22.2,19.7,94,84,TRACE,0,3
2006/4/10,28.6,25.6,22.7,87,78,TRACE,3.6,3
2006/4/11,29.6,26.5,23.7,85,72,TRACE,2.8,3
2006/4/12,29.9,26.6,24.9,83,69,TRACE,5.3,4
2006/4/13,27.3,19.7,20.9,95,77,0.9,0,0.7
2006/4/14,20.4,18.6,17.6,92,83,0.1,0,0.8
2006/4/15,18.7,15.1,16.3,94,75,1,0,0.7
2006/4/16,18.8,15.7,14,84,77,TRACE,0,1
2006/4/17,23.2,17.8,16.2,85,62,0,7.3,4
2006/4/18,25.6,20.7,19.9,89,69,0,6.6,4
2006/4/19,28.9,22.1,20.1,92,58,0,10.3,5
2006/4/20,29,22.2,22,94,69,0.2,5.5,3
2006/4/21,25.8,21.7,20.9,91,74,0,6.7,5
2006/4/22,29.3,23.3,21.5,93,63,0,7.7,5
2006/4/23,30.1,25.6,23.8,91,67,0,7.5,5
2006/4/24,26.7,23.4,22.4,99,86,109.4,1.9,3
2006/4/25,25,22.8,22,94,85,TRACE,1.3,2
2006/4/26,29.2,23.8,22.4,94,72,8,5,4
2006/4/27,28.4,25.3,23.9,96,77,11.9,2,3
2006/4/28,27,21.2,23.9,96,77,11.9,2,3
2006/4/29,24.4,20.9,20.8,98,83,1.6,0.1,2
2006/4/30,27.8,23.1,22,90,71,0,3.8,4
2006/5/1,29.8,25.2,23.3,91,72,0,7.4,6
2006/5/2,29.8,23.3,24.9,100,76,70.1,1.2,3
2006/5/3,23.6,21.7,20.5,100,90,108.2,0,1
2006/5/4,25.1,23.3,21.8,94,86,0.2,0.1,2
2006/5/5,28.3,24.2,23.1,95,80,1.3,0.9,2
2006/5/6,30.3,26.8,24.2,86,71,0,8.2,5
2006/5/7,30.2,26.7,24.4,88,69,0,10.5,5
2006/5/8,31.5,26.7,24.3,88,67,0,8.4,5
2006/5/9,31.4,26.4,24,85,65,0,10.1,6
2006/5/10,31.2,27.2,24.4,85,61,0,10.5,6
2006/5/11,30.5,25.5,24.8,89,78,TRACE,5,4
2006/5/12,29.6,24.6,23.7,87,70,TRACE,6.9,5
2006/5/13,30.9,22.7,23.3,89,65,TRACE,5.6,3
2006/5/14,27.1,20.5,19.6,81,56,TRACE,10.6,6
2006/5/15,27.2,22.6,21.6,79,57,TRACE,5.1,4
2006/5/16,26.3,22.7,22,90,65,1.6,0,2
2006/5/17,24.3,21.1,20.5,92,73,15,0,2
2006/5/18,28.8,22.6,20.1,78,57,TRACE,8.7,5
2006/5/19,29.8,22.9,20.9,85,43,0,10.6,5
2006/5/20,25.7,23.2,22.5,96,79,1,0.2,2
2006/5/21,24.8,22.3,22,99,94,69.7,0,0.4
2006/5/22,26.5,24.5,23.2,97,85,22.9,0,1
2006/5/23,26.7,24.3,23.5,99,88,30.9,0.2,2
2006/5/24,26.5,24.5,23.7,97,90,0.5,0,1
2006/5/25,28.8,24.8,23.6,96,72,0,5.1,4
2006/5/26,29.8,26.4,24.4,85,72,TRACE,5.2,5
2006/5/27,27.4,26,24.4,90,83,5.5,0,1
2006/5/28,27.1,23.7,22.5,95,85,59.7,0,0.5
2006/5/29,24.4,22.3,21.8,98,89,4.2,0,1
2006/5/30,26.7,22.4,21.5,99,90,13,0.8,3
2006/5/31,28.5,23.7,22.8,99,81,27.7,0.9,2
2006/6/1,27.8,25.5,23.8,95,85,33.2,1.1,3
2006/6/2,27.6,24.4,25.1,100,86,80.2,0,0.3
2006/6/3,28.3,26.9,24.9,92,82,0.6,0,2
2006/6/4,29.4,27.2,25.4,85,78,1.5,2.8,3
2006/6/5,29.3,27.9,25.5,86,78,TRACE,0.1,3
2006/6/6,30.7,27.6,25.3,88,73,0.8,3.3,5
2006/6/7,29.9,28.1,25.6,85,78,0.4,0.5,3
2006/6/8,29.4,27.3,26.2,95,81,12.4,0,2
2006/6/9,28.2,24,26,98,86,136.7,0,0.3
2006/6/10,25.4,22.6,22,98,82,26.4,0.2,2
2006/6/11,26.6,21.9,22.3,98,81,9.5,1.6,3
2006/6/12,26.2,23.1,21.1,98,84,9.4,0,2
2006/6/13,30.5,24.5,23.7,100,75,65.2,3.3,3
2006/6/14,30.1,26.8,25,88,76,0.4,3.8,4
2006/6/15,29.4,27.9,25.6,88,80,0.2,0.4,2
2006/6/16,30.8,27.8,25.6,86,73,0.1,3.3,3
2006/6/17,31.7,27.5,25.3,88,67,TRACE,8.7,5
2006/6/18,30.9,27.5,25.6,91,72,TRACE,2.1,3
2006/6/19,28.5,26.3,25.8,94,75,0.6,0.3,2
2006/6/20,31.6,26.6,25,92,71,TRACE,4.8,4
2006/6/21,31.4,25.5,24.4,100,74,10,10.5,6
2006/6/22,28.7,26.5,25.8,96,83,10.4,2.8,3
2006/6/23,32.9,26.2,24.9,96,63,1,12.2,7
2006/6/24,32.7,28,25.9,85,57,0,10.9,7
2006/6/25,32.8,28.2,26.3,89,65,0,9,6
2006/6/26,32.5,27.8,26,89,62,0,11.9,7
2006/6/27,31.9,27.9,26.4,90,76,0.1,6,5
2006/6/28,29.3,25.3,25.9,98,84,51,0.1,0.9
2006/6/29,30.7,26.1,25.1,98,76,16.6,3.6,4
2006/6/30,31.1,26.6,25.1,96,80,2.5,4.5,5
2006/7/1,31.1,27.1,26,97,76,2.9,9.5,6
2006/7/2,31.4,27.5,26.3,97,76,5.3,7.9,6
2006/7/3,31.4,27.7,26.1,97,78,6.3,6.1,5
2006/7/4,31.8,27,26,95,67,14.8,4.8,4
2006/7/5,32,28.4,25.8,88,66,1.5,8.5,5
2006/7/6,32.3,27.6,25.6,88,67,2,9.5,6
2006/7/7,32.7,28.6,26.2,86,69,3.2,6.9,5
2006/7/8,31.9,27,26.9,98,71,19.5,5.5,4
2006/7/9,30.8,26,27.1,96,74,7,2.8,3
2006/7/10,30.6,27.9,27.1,98,79,6.8,1.8,2
2006/7/11,31.1,26.4,26.7,97,78,32.3,3.6,2
2006/7/12,32.2,28,26.5,91,66,0,11.6,6
2006/7/13,34,28.2,26.8,89,62,TRACE,8.3,4
2006/7/14,32.2,28.8,27.2,91,73,0.2,3.2,3
2006/7/15,29.9,27.9,25.7,89,76,7,0,0.4
2006/7/16,29,24.1,23.4,100,82,195.6,0.2,2
2006/7/17,31.4,27.6,26.1,93,73,5.3,3.3,4
2006/7/18,32.4,28.2,26.2,89,65,TRACE,9.6,6
2006/7/19,31.7,27.7,26.3,90,62,TRACE,9.1,5
2006/7/20,31.9,27.4,26,90,60,0,11.4,6
2006/7/21,32.6,27.7,26,89,62,0,12.2,6
2006/7/22,31.7,28.1,26.2,90,74,0,5.1,3
2006/7/23,32.2,28.2,26.6,91,70,TRACE,8.1,3
2006/7/24,33.9,26.3,26.6,95,63,10.1,8.8,4
2006/7/25,33.9,29.2,26.9,91,57,0,7,3
2006/7/26,30,26.1,26,85,71,TRACE,0,1
2006/7/27,27,24.4,23.6,98,79,72.8,0,1
2006/7/28,28.3,23.9,23.5,99,87,85.6,1.2,3
2006/7/29,25.3,23.7,23.2,99,97,87.2,0,0.3
2006/7/30,28.4,24.8,23.6,98,80,3.8,5.6,4
2006/7/31,30.9,26.2,24.8,91,70,TRACE,10.6,7
2006/8/1,32.4,26.5,25,89,63,0,11.1,5
2006/8/2,28.6,25.2,23.6,95,74,26,0.8,3
2006/8/3,27.1,24.5,23.2,95,82,54.2,0,1
2006/8/4,30,25.6,23.3,96,78,18,1.6,3
2006/8/5,29.7,25.8,25,98,80,5.9,4.8,5
2006/8/6,28.6,24.9,24.2,98,84,4.6,3.6,4
2006/8/7,30.4,26,24.7,93,71,0.1,6.6,3
2006/8/8,31.1,26.1,24.8,91,71,0,9.8,3
2006/8/9,31.7,26.8,25.1,87,65,TRACE,6.2,2
2006/8/10,28.8,24.6,23.4,100,81,45.6,1,2
2006/8/11,29.3,26.1,25.2,98,81,3.7,4,3
2006/8/12,31.1,27.2,25.7,93,72,TRACE,10.6,6
2006/8/13,32.1,27.2,25.4,90,68,0,11.1,6
2006/8/14,31.6,27.5,25.8,92,69,0,9.6,6
2006/8/15,31.6,27.5,25.7,90,75,0,10.1,6
2006/8/16,32.1,27.6,26,92,72,0,8.8,5
2006/8/17,32.5,27.7,25.9,87,60,0,11.2,6
2006/8/18,32.5,28.4,26.6,89,65,TRACE,10.1,4
2006/8/19,29.8,24.3,23.3,99,71,51.1,8.8,3
2006/8/20,30.8,27.2,25.8,92,75,0.1,3.4,1
2006/8/21,32.1,27,25.2,89,60,0,8.9,4
2006/8/22,32,27,25.3,89,63,TRACE,10.9,5
2006/8/23,32.1,27.4,25.7,88,60,0,11.2,5
2006/8/24,29.5,26.1,25.7,99,82,38.8,3.8,4
2006/8/25,29.9,26,25.5,98,77,20.6,0.4,2
2006/8/26,30.9,26,25.4,96,67,2.2,6.7,5
2006/8/27,30.5,25.2,25,96,79,2.3,5.2,4
2006/8/28,29.9,27.5,26,94,77,2.2,4.2,3
2006/8/29,31.9,27.8,26,91,68,TRACE,7.9,5
2006/8/30,31.5,27.7,25.8,86,65,TRACE,10.3,6
2006/8/31,31.6,27.8,26.1,84,64,0,10.5,6
2006/9/1,32.8,27.8,26,85,59,0,9.1,5
2006/9/2,32.5,28.7,26.9,87,67,TRACE,7.7,4
2006/9/3,30.3,28.3,26.7,88,70,TRACE,1.9,2
2006/9/4,30.4,26.6,25.2,88,71,0.6,3.9,3
2006/9/5,31,26.8,25.4,93,66,3.2,9.7,6
2006/9/6,30.3,25.6,25.1,96,72,4.9,7.3,4
2006/9/7,27.7,24.7,24.7,99,78,35.1,0.8,1
2006/9/8,29.3,25.9,25,95,75,11.8,2.5,2
2006/9/9,28.2,23.1,25.4,98,82,92.4,0.8,0.9
2006/9/10,26.6,21.9,23,98,73,3.5,4.3,3
2006/9/11,26.2,22.5,22.1,81,70,TRACE,0.5,2
2006/9/12,23.5,20.7,21.3,97,79,5,0,1
2006/9/13,25.4,22.2,22.2,99,95,248.3,0,0.3
2006/9/14,27.8,24.6,23.9,99,90,12.9,2.9,2
2006/9/15,29.3,24.9,23.9,94,70,1,4.2,2
2006/9/16,28,25.1,22.5,83,69,TRACE,0,1
2006/9/17,30.1,24.1,20.8,72,52,0,10.9,4
2006/9/18,29.4,24.1,20.5,81,62,0,9,4
2006/9/19,29.3,24.3,21.8,85,59,0,10,4
2006/9/20,29.9,24,21.8,86,54,0,10.1,4
2006/9/21,29.6,24.4,21.5,83,53,0,9.4,3
2006/9/22,29.3,25.1,22.2,82,63,0,6.5,3
2006/9/23,30.4,25,22.1,78,55,0,8.9,5
2006/9/24,26.7,24.2,22.3,88,72,0.9,0,1
2006/9/25,29.5,25.3,23.4,83,62,TRACE,7.8,4
2006/9/26,29.4,24.5,22,84,55,0,10.6,4
2006/9/27,29,24.8,22.3,82,59,0,10,4
2006/9/28,29.2,24.4,22.2,82,60,0,10.4,4
2006/9/29,31.8,24.7,22.4,82,55,0,10.1,4
2006/9/30,28.6,25.3,24.7,92,64,0.6,1,2
2006/10/1,27.6,25.7,24,83,70,TRACE,0.2,2
2006/10/2,29.4,25.6,24,83,62,TRACE,1.4,2
2006/10/3,29.4,24.4,23.4,99,64,5.1,6.4,3
2006/10/4,29.9,25.3,23.5,87,53,TRACE,8.5,3
2006/10/5,30.4,24.9,22.5,87,56,0,9.9,3
2006/10/6,29,24.9,22.8,87,65,TRACE,4.7,2
2006/10/7,29.1,24.3,21.8,83,45,0,10.3,3
2006/10/8,29,25,22.9,85,67,0,6,3
2006/10/9,26.3,24.2,22.9,91,80,0.6,0,0.5
2006/10/10,29.1,24.2,22.2,87,65,0,7.5,3
2006/10/11,30.1,25,22.8,86,64,0,8.1,3
2006/10/12,29.5,25,22.9,87,65,0,9.6,4
2006/10/13,30.1,25.3,23.3,86,58,0,8.4,3
2006/10/14,28.2,25.3,23.3,93,74,5.3,3.4,1
2006/10/15,27.9,24.8,23.9,96,81,10.7,0.2,2
2006/10/16,28.3,24.1,22.9,98,73,7.1,4.3,2
2006/10/17,28.6,25.3,23.6,87,73,0,6.1,3
2006/10/18,29,25.4,23.5,85,71,0,6.2,3
2006/10/19,27.8,25.4,23.4,84,64,0,4.7,2
2006/10/20,29.3,24.7,22.4,86,67,0,5.9,3
2006/10/21,28.9,25.1,22.8,87,64,0,5.4,2
2006/10/22,29.7,24.6,22.2,88,65,0,9.1,3
2006/10/23,31,25.3,22.9,88,65,TRACE,7.4,2
2006/10/24,28.4,24.7,23,92,70,1.9,3,2
2006/10/25,28.6,25.1,23.7,85,71,TRACE,6.4,2
2006/10/26,28.8,24.6,22.7,81,59,0,6.8,2
2006/10/27,28.4,23,20.5,79,55,TRACE,8.5,3
2006/10/28,29.2,23.4,20.6,81,52,TRACE,9.7,3
2006/10/29,29.9,23.8,21,84,53,TRACE,9.4,3
2006/10/30,29.4,23.5,20.6,92,54,0.5,9.6,3
2006/10/31,28.3,23.3,20.6,83,48,TRACE,8.7,3
2006/11/1,27.1,23.5,21,55,41,0,7.4,2
2006/11/2,25.7,21.9,19.4,80,46,0,4.4,2
2006/11/3,26.4,21.4,18.8,82,48,TRACE,5.4,2
2006/11/4,28,21.3,17.9,81,46,0,10,3
2006/11/5,27.8,21.8,18.7,85,50,0,10.2,3
2006/11/6,28.7,22.4,18.8,83,39,0,10,3
2006/11/7,26.6,21.5,17.6,75,46,0,9.5,2
2006/11/8,26.4,21.7,19.3,81,53,0,7.8,2
2006/11/9,27.4,22.3,19.8,86,61,0,10.1,3
2006/11/10,28.3,22.7,20.3,88,57,0,9.4,2
2006/11/11,29.2,23.6,21.1,84,39,0,9.2,2
2006/11/12,25.8,21.3,17.5,74,42,0,9.5,2
2006/11/13,25.3,21.3,19,81,67,TRACE,1.4,1
2006/11/14,26.6,23.4,21.2,89,69,0.3,0.7,2
2006/11/15,23.9,20.3,21.2,97,68,9.2,0.1,1
2006/11/16,24.7,20.4,19.3,94,76,TRACE,1.7,2
2006/11/17,25.2,22.3,20.5,91,79,0,2.3,2
2006/11/18,25.9,22.8,21.5,97,82,1.6,1.4,2
2006/11/19,25.8,23.5,21.5,94,79,TRACE,2.5,1
2006/11/20,25.5,22.4,20.5,87,73,TRACE,2.8,2
2006/11/21,23.6,19.6,21.4,99,83,66.5,0,0.2
2006/11/22,21.9,19.4,18.5,98,86,9.7,0,0.4
2006/11/23,24,20.5,18.5,97,73,3,2.2,1
2006/11/24,23.3,21.1,19.4,87,77,0,0.4,1
2006/11/25,23.2,22.1,20.8,93,88,TRACE,0,0.6
2006/11/26,25.7,22.5,21.6,97,76,1.2,3.5,2
2006/11/27,25.2,21.8,21,97,84,7,0.4,0.5
2006/11/28,22.4,18.7,17.9,91,69,1.1,0.7,1
2006/11/29,21.9,20,18.7,87,80,TRACE,0,0.9
2006/11/30,22.5,19,17.6,87,70,0,2.6,2
2006/12/1,21.7,16.8,15.5,83,54,0,8.8,2
2006/12/2,21.5,16.1,14.3,78,61,0,8.3,2
2006/12/3,21.1,17.1,15.3,79,64,0,6.7,2
2006/12/4,20.8,16.5,14.6,79,64,0,9.6,2
2006/12/5,23.1,17.5,15.7,87,63,0,8.8,2
2006/12/6,22.4,19.6,17.9,86,68,0,5.7,2
2006/12/7,24.7,19.8,18.6,97,74,0.3,5.5,2
2006/12/8,25.6,21.5,19,91,64,0,9.3,2
2006/12/9,22.4,19.2,19.1,90,65,0,0,1
2006/12/10,20.2,17.3,16.9,77,67,0,1.2,1
2006/12/11,21.7,17.7,16,80,61,TRACE,5.1,2
2006/12/12,23.5,19.4,17,81,63,TRACE,3,2
2006/12/13,22.4,17.8,18.7,97,72,13,0,0.4
2006/12/14,18.4,15.7,15.9,96,82,5.8,0,0.5
2006/12/15,16.7,14.7,14.3,97,83,9.3,0,1
2006/12/16,17.4,14.5,13.8,96,36,1.5,2,2
2006/12/17,17.3,12.6,9.7,51,33,0,9.5,3
2006/12/18,17.6,12,9.5,63,46,0,9.4,2
2006/12/19,18.9,13.1,9.8,72,49,TRACE,9.4,3
2006/12/20,19.9,14.8,11.7,77,50,0,9.4,2
2006/12/21,19.6,14.4,11.5,61,52,0,9.4,2
2006/12/22,20,14.6,11.3,74,41,0,9.4,2
2006/12/23,19,14.8,11.5,79,55,0,9.3,2
2006/12/24,20.9,16.6,14.2,83,55,0,7.2,2
2006/12/25,21.5,16.1,11.8,70,37,0,9.5,2
2006/12/26,20.1,15.9,12.6,87,62,0,9.2,2
2006/12/27,20.5,15.9,12.8,87,64,0,9.4,2
2006/12/28,19.8,15.5,12,86,44,0,9.3,2
2006/12/29,16.7,13.4,11,76,64,0,8,2
2006/12/30,18.3,13.6,11.1,82,58,0,8,2
2006/12/31,19.7,15.4,12,83,64,0,9.3,2
2007/1/1,21.1,16.7,13.7,89,64,0,9.5,3
2007/1/2,20.5,17.7,15.4,88,70,TRACE,0.3,1
2007/1/3,19.4,17.7,16.7,98,83,8.5,0,0.9
2007/1/4,19.4,16.2,15.2,88,67,0,2.8,1
2007/1/5,18.9,13.4,12.3,78,58,0,9.6,2
2007/1/6,16.9,12.3,10.5,74,45,0,9,3
2007/1/7,16.3,11.2,9.1,64,44,0,8.8,2
2007/1/8,16.1,10.9,8.7,63,42,0,9.3,2
2007/1/9,16.8,11.3,8.1,70,32,0,9.6,2
2007/1/10,18.1,14.4,10.5,79,50,TRACE,1.7,1
2007/1/11,17.9,16.2,13.6,86,71,0,0,0.9
2007/1/12,19.4,16.9,15.8,90,67,0,0,1
2007/1/13,20.1,15.3,13.4,87,65,0,8.2,2
2007/1/14,19.5,15.6,14.3,87,66,0,5.7,2
2007/1/15,21.3,16.4,14.1,88,62,TRACE,4.8,2
2007/1/16,23.7,17.9,15.1,93,61,0.4,4.4,2
2007/1/17,20.4,14.2,16.7,100,89,20,0,0.6
2007/1/18,18.3,14,13.1,91,73,0.2,0.7,2
2007/1/19,19.3,15.6,14.3,84,67,TRACE,1.9,2
2007/1/20,18,15.5,14.2,93,82,0.5,0,0.9
2007/1/21,17.4,15.4,15.5,90,84,0,0,0.4
2007/1/22,17.8,15.9,15,90,81,TRACE,0.1,0.8
2007/1/23,18.6,13.8,15.2,90,70,0,3.7,1
2007/1/24,16.5,11.8,10.2,80,58,0,3.6,2
2007/1/25,16.9,13.9,11.5,79,60,0,5.5,2
2007/1/26,18.7,12,10.1,80,49,0,9.5,2
2007/1/27,18.9,11.1,8.7,77,39,0,9.3,2
2007/1/28,18.1,12.9,8.7,47,34,0,9.8,2
2007/1/29,17.5,11.2,6.9,65,36,0,10.2,3
2007/1/30,20.3,12.7,9,84,42,0,9.9,2
2007/1/31,20,14.2,9.4,72,40,0,10,2
2007/2/1,20.7,15.3,9.4,72,40,0,10,2
2007/2/2,19.7,12.9,8.3,81,35,0,10.2,2
2007/2/3,18.6,13.2,9.8,86,54,0,10,2
2007/2/4,20,14,10.4,83,48,0,6.6,2
2007/2/5,21.7,15.4,12.1,86,61,0,10.2,3
2007/2/6,23.7,16.7,12.9,90,56,0,10.2,3
2007/2/7,24.3,18.2,14.6,86,58,TRACE,9.2,4
2007/2/8,25.1,19.7,16.3,81,51,trace,7.2,3
2007/2/9,25.6,20.3,17.2,89,68,0,8.2,3
2007/2/10,22.6,19.8,17.7,92,76,0,1.1,1
2007/2/11,20.4,18.5,17.8,90,71,TRACE,1.7,1
2007/2/12,21.3,17.9,17,88,72,0,7.1,2
2007/2/13,23.1,19.2,16.6,94,81,TRACE,5.1,2
2007/2/14,24.2,20,17.5,96,70,0,4.4,2
2007/2/15,21.7,17.5,17.2,95,82,0.6,0,0.2
2007/2/16,20.8,17.6,16.7,96,89,TRACE,0,0.8
2007/2/17,23.7,20.5,18.3,96,81,TRACE,0.5,1
2007/2/18,25.3,21.3,18.6,95,69,TRACE,2.7,2
2007/2/19,21.7,18.4,18.3,95,88,TRACE,0.8,1
2007/2/20,20.2,17.9,17.2,97,86,1,0.7,1
2007/2/21,21.2,18.5,18,91,82,0.2,0.1,0.9
2007/2/22,19.1,17.8,16.8,98,87,4,0,0.4
2007/2/23,21.7,18.1,15.2,92,72,0,7.7,3
2007/2/24,19.8,18,16.2,89,73,0.1,0,0.7
2007/2/25,24.5,18,17.1,98,61,1,6.3,3
2007/2/26,21.1,18.2,17.2,84,71,TRACE,0.6,2
2007/2/27,21.4,16.7,15.2,84,64,TRACE,8.4,3
2007/2/28,20.6,18.3,17.2,87,74,TRACE,0.7,2
2007/3/1,21,18.5,17.2,87,78,TRACE,0.5,1
2007/3/2,24.8,18.9,16.9,91,65,0,7.7,4
2007/3/3,25.7,20.3,18.8,93,67,0,8.2,4
2007/3/4,25.6,20.6,18.9,95,75,0.1,2.2,2
2007/3/5,25.6,17.9,18.1,98,59,3.4,5.1,2
2007/3/6,18,12.7,14.3,98,74,8.1,0,0.5
2007/3/7,14,10.6,10.2,96,77,1,0,0.8
2007/3/8,15.8,13.2,12.7,94,82,0.1,0,1
2007/3/9,17.3,14.7,14.6,93,87,TRACE,0,0.8
2007/3/10,21,17,16.2,96,83,TRACE,2,3
2007/3/11,19.8,17,17.8,95,86,0.1,0,0.6
2007/3/12,18.1,16.5,15.9,92,84,trace,0,1
